estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,tipo_resolucion,ancestro_usado,cluster_element_ids,element_id_destino,btz_slot_sugerido,cluster_mode,motivo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-TRR-TE06,TORRE ENFTE06 (4A CONTANDO NORTE/ESTE) | Grupo: PP-TRR TORRE ENF LECIT,570,4,570,PP-LCT-LGC-TORRES ENFRIAMIENTO,PP-LCT-LGC-TORRES,PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO > PP-LCT-TRR-TE06,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-TRR-TE07,TORRE ENF TE07 (5A CONTANDO NORTE/ESTE) | Grupo: PP-TRR TORRE ENF LECIT,571,4,571,PP-LCT-LGC-TORRES ENFRIAMIENTO,PP-LCT-LGC-TORRES,PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO > PP-LCT-TRR-TE07,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-TRR-TE08,TORRE ENF TE08 (5A CONTANDO NORTE/OESTE) | Grupo: PP-TRR TORRE ENF LECIT,572,4,572,PP-LCT-LGC-TORRES ENFRIAMIENTO,PP-LCT-LGC-TORRES,PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO > PP-LCT-TRR-TE08,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-TRR-TE09,TORRE ENF TE09 (1RA CONTANDO NORTE/ESTE) | Grupo: PP-TRR TORRE ENF LECIT,573,4,573,PP-LCT-LGC-TORRES ENFRIAMIENTO,PP-LCT-LGC-TORRES,PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO > PP-LCT-TRR-TE09,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-TRR-TE10,TORRE ENF TE10 (1RA CONTANDO NORTE/OESTE) | Grupo: PP-TRR TORRE ENF LECIT,574,4,574,PP-LCT-LGC-TORRES ENFRIAMIENTO,PP-LCT-LGC-TORRES,PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-TORRES ENFRIAMIENTO > PP-LCT-TRR-TE10,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-LGC-VOTATOR,SECTOR VOTATOR DE LECITINA | Grupo: PP-SECTOR VOTATOR,575,3,575,PP-LCT-LGC-LECITINA,PP-LCT-LGC-LECITINA,PP-LCT-LGC-LECITINA,PP > PP-LCT-LGC-LECITINA,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-VOTATOR,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-ENF-VOTATOR,ENFRIADOR DE LECITINA VOTATOR 1 LADO SUR | Grupo: PP-ENF VOTATOR,576,4,576,PP-LCT-LGC-VOTATOR,PP-LCT-LGC-VOTATOR,PP-LCT-LGC-LECITINA > PP-LCT-LGC-VOTATOR,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-VOTATOR,PP > PP-LCT-LGC-LECITINA > PP-LCT-LGC-VOTATOR > PP-LCT-ENF-VOTATOR 1,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Código repetido en Project 3 veces. Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-AGT-A422,AGITADOR TK GOMAS HUMEDAS | Grupo: PP-AGT A422,580,4,580,PP-LCT-TNQ-TK03 GOM HUM,PP-LCT-TNQ-TK03,PP-LCT-LGC-LECITINA > PP-LCT-TNQ-TK03,PP > PP-LCT-LGC-LECITINA > PP-LCT-TNQ-TK03 GOM HUM,PP > PP-LCT-LGC-LECITINA > PP-LCT-TNQ-TK03 GOM HUM > PP-LCT-AGT-A422,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_logico_duplicado_distributed,contenedor_por_ancestro_project,PP-LCT-BMB-BE05,BOMBA GOMAS HUMEDA A TK1 LECITINA | Grupo: PP-BMB ENGR BE05,581,4,581,PP-LCT-TNQ-TK03 GOM HUM,PP-LCT-TNQ-TK03,PP-LCT-LGC-LECITINA > PP-LCT-TNQ-TK03,PP > PP-LCT-LGC-LECITINA > PP-LCT-TNQ-TK03 GOM HUM,PP > PP-LCT-LGC-LECITINA > PP-LCT-TNQ-TK03 GOM HUM > PP-LCT-BMB-BE05,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,contenedor_scoring,184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR,3,77,NO,200,200,0,cluster_logico_mismo_sector,184857:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_VOTATOR || 367233:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_ESTANDARIZADO || 367512:200:PP > PP-LCT-LGC-LECITINA > PP_LCT_EVAPORADORES,PP-LCT-LGC-LECITINA,Cluster lógico: ancestro PP-LCT-LGC-LECITINA en 3 elementos Revit equivalentes.,ambiguo_falso_por_contenedor_duplicado,PP-LCT-LGC-LECITINA,184857;367233;367512,,,distributed,distribucion_round_robin_en_preparar_aplicar,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-LGC-EQUIPOS,EQUIPO LOGICOS ZONAS DE SUPERVISORES PLANTA PUERTO | Grupo: PP-LOGICO,582,2,582,PP,,,PP,PP > PP-LGC-EQUIPOS LOGICOS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-LGC-RUTAS,RUTAS DE LUBRICACION | Grupo: PP-LOGICO,587,3,587,PP-LGC-EQUIPOS LOGICOS,PP-LGC-EQUIPOS,PP-LGC-EQUIPOS,PP > PP-LGC-EQUIPOS LOGICOS,PP > PP-LGC-EQUIPOS LOGICOS > PP-LGC-RUTAS DE LUBRICACION,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-LGC-ZONA,EQUIPOS DE ZONA ELECTRICA P1 | Grupo: PP-LOGICO,589,3,589,PP-LGC-EQUIPOS LOGICOS,PP-LGC-EQUIPOS,PP-LGC-EQUIPOS,PP > PP-LGC-EQUIPOS LOGICOS,PP > PP-LGC-EQUIPOS LOGICOS > PP-LGC-ZONA ELE P1,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-LGC-MAQUINARIAS,MAQUINARIAS DE PLANTA PUERTO | Grupo: PP-MAQUINARIAS,599,2,599,PP,,,PP,PP > PP-LGC-MAQUINARIAS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-MQN-BRR-BARREDORA,BARREDORA NILFISK MODELO SR1601 NRO SERIE 181000022 | Grupo: PP-BARREDORA SR1601,600,3,600,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS > PP-MQN-BRR-BARREDORA SR1601,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-MQN-PLM-PALA,PALA MECANICA CASE W20F | Grupo: PP-PALA MEC CASE W20F,601,3,601,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS > PP-MQN-PLM-PALA CASE W20F,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-TLL-AUT-AELV,AUTOELEVADOR TOYOTA TALLER MODELO: 628FD25 (Nº INT 1546) | Grupo: PP-AUT TOYOTA TALLER,602,3,602,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS,PP > PP-LGC-MAQUINARIAS > PP-TLL-AUT-AELV TOYOTA,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 3 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-LGC-SUB,CONJUNTO DE SUB ESTACIONES TRANSFORMADORAS | Grupo: PP-SECTOR,605,2,605,PP,,,PP,PP > PP-LGC-SUB ESTACIONES TRANF,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-ET-CABINA,SUB ESTACION TRANSFORMADORA CABINA DE ENTRADA | Grupo: PP-ET-CABINA ENTRADA GRAL,606,3,606,PP-LGC-SUB ESTACIONES TRANF,PP-LGC-SUB,PP-LGC-SUB,PP > PP-LGC-SUB ESTACIONES TRANF,PP > PP-LGC-SUB ESTACIONES TRANF > PP-ET-CABINA ENTRADA GRAL,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 2 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-ET-SULFACID,SUB ESTACION TRANSFORMADORA SULFACID | Grupo: PP-ET-SULFACID,608,3,608,PP-LGC-SUB ESTACIONES TRANF,PP-LGC-SUB,PP-LGC-SUB,PP > PP-LGC-SUB ESTACIONES TRANF,PP > PP-LGC-SUB ESTACIONES TRANF > PP-ET-SULFACID,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-LGC-VEHICULOS,VEHICULOS DE PLANTA PUERTO | Grupo: PP-VEHICULOS,609,2,609,PP,,,PP,PP > PP-LGC-VEHICULOS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sin_contenedor,sin_asociacion,PP-ADM-ATM-TOY,AUTOMOVIL TOYOTA COROLLA 1.8 (JYL322) | Grupo: PP-AUTO TOYOTA COROLLA,610,3,610,PP-LGC-VEHICULOS,PP-LGC-VEHICULOS,PP-LGC-VEHICULOS,PP > PP-LGC-VEHICULOS,PP > PP-LGC-VEHICULOS > PP-ADM-ATM-TOY,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
match_directo,elemento_puntual,PP-PLL-LGC-PELLETERA,SECTOR PELLETEADO | Grupo: PP-SECTOR,611,2,611,PP,,,PP,PP > PP-PLL-LGC-PELLETERA,285377,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045ac1,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-PLL-LGC-PELLETERA,btz_description_02,,,,,,,,,,,,,Coincidencia exacta única con elemento Revit.,match_directo,,,,,,match_puntual_unico,PP,PP-PLL-LGC-PELLETERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
contenedor_unico,contenedor_por_ancestro_project,PP-PLL-BMB-DBS02,SOPLANTE ROOTS PELLETS A CELDA 3 | Grupo: PP-BOMBA SOPLANTE DBS02,612,3,612,PP-PLL-LGC-PELLETERA,PP-PLL-LGC-PELLETERA,PP-PLL-LGC-PELLETERA,PP > PP-PLL-LGC-PELLETERA,PP > PP-PLL-LGC-PELLETERA > PP-PLL-BMB-DBS02,285377,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045ac1,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PP > PP-PLL-LGC-PELLETERA,contenedor_scoring,285377,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045ac1,PP > PP-PLL-LGC-PELLETERA,2,78,NO,200,0,200,ancestro_project_exacto,285377:200:PP > PP-PLL-LGC-PELLETERA,PP-PLL-LGC-PELLETERA,Sin match puntual; contenedor único por ancestro Project PP-PLL-LGC-PELLETERA.,contenedor_unico_ancestro,PP-PLL-LGC-PELLETERA,285377,285377,,,un_elemento_revit_para_ancestro,PP,PP-PLL-LGC-PELLETERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
