type_comments,workset,BTZ_Description_06,keynote,mark,comments,uniformat_description,macro_group,BTZ_Description_07,category_name,BTZ_Description_12,structural_usage,BTZ_Description,BTZ_Description_04,type_name,element_name,level_name,type_mark,BTZ_Description_03,BTZ_Description_08,group_key,BTZ_Description_09,BTZ_Description_01,BTZ_Description_13,element_id,family_name,BTZ_Description_05,BTZ_Description_11,host_category,uniformat_code,BTZ_Description_10,BTZ_Description_02,unique_id,structural_material,type_description
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,227902,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037a3e,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228128,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037b20,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228292,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037bc4,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228324,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037be4,,
,Subproyecto1,,,,VUE_01_V03;CIR_02_V03;CIR_05_V02;VUE_08_V02;CIR_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,228775,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037da7,,
,Subproyecto1,,,,VUE_01_V03;CIR_02_V03;CIR_05_V02;VUE_08_V02;CIR_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,229144,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00037f18,,
,Subproyecto1,,,,VUE_01_V02;VUE_05_V03;CIR_02_V02,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,229643,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-0003810b,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230044,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-0003829c,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230058,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000382aa,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230116,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000382e4,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230258,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-00038372,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230355,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000383d3,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230593,,,,,,,,df62f8eb-3a03-49f5-87dd-f6386512e29a-000384c1,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,230949,,,,,,,,8d7f2023-b11e-4860-8fb0-0705a189d002-00038625,,
,Subproyecto1,,,,TR_14_BALANZA_OUT_EGRESO;VUE_05_V03;VUE_08_V02,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,233008,,,,,,,,007165d0-5481-4cac-bfbc-3380881edccc-00038e30,,
,Subproyecto1,,,,CIR_06_V01;CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V0;CIR_03_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;VUE_02_V01;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;VUE_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;VUE_08_V03;SEC_RI_S0_S1,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,235725,,,,,,,,007165d0-5481-4cac-bfbc-3380881edccc-000398cd,,
,Subproyecto1,,,,CIR_06_V01;CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V0;CIR_03_V01;VUE_04_V01;CIR_04_V01;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_02_V04;CIR_02_V05;VUE_05_V01;VUE_05_V02;VUE_02_V01;VUE_02_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_04_V01;MIX_07_V01;MIX_07_V02;MIX_07_V03;S2;SEC_RI_S2_S3,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,236974,,,,,,,,007165d0-5481-4cac-bfbc-3380881edccc-00039dae,,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;VUE_02_V0;CIR_02_V03;CIR_03_V01;VUE_02_V02;VUE_02_V03;VUE_04_V01;CIR_04_V01;VUE_02_V01;CIR_02_V01;CIR_02_V02;VUE_05_V01;VUE_05_V02;VUE_05_V03;VUE_02_V04;CIR_02_V04;CIR_02_V05;VUE_02_V05;VUE_07_V03;CIR_07_V03;VUE_08_V02;VUE_07_V01;CIR_07_V01;VUE_07_V02;CIR_07_V02;VUE_08_V01;VUE_08_V03;MIX_02_V01;MIX_02_V02;MIX_02_V03;MIX_02_V04;MIX_02_V05;MIX_04_V01;MIX_07_V01;MIX_07_V02;MIX_07_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,238962,,,,,,,,ede68319-9e31-40a4-a8a0-dc8606edf063-0003a572,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;VUE_01_V04;VUE_01_V05;VUE_01_V06;VUE_03_V01;VUE_05_V02;VUE_05_V03;VUE_05_V01;VUE_08_V02;VUE_08_V01;VUE_08_V03;S9,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,240371,,,,,,,,ede68319-9e31-40a4-a8a0-dc8606edf063-0003aaf3,,
,Subproyecto1,,,,CIR_02_V01;CIR_01_V02;VUE_01_V01;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_03_V02;CIR_04_V02;VUE_02_V02;VUE_02_V03;CIR_05_V01;VUE_05_V02;CIR_05_V03;VUE_02_V04;VUE_02_V05;VUE_07_V03;CIR_08_V02;VUE_07_V01;VUE_07_V02;VUE_08_V01;VUE_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,241788,,,,,,,,ac14572b-7ea3-4e20-8cf9-0f514e2b029b-0003b07c,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,242247,,,,,,,,ac14572b-7ea3-4e20-8cf9-0f514e2b029b-0003b247,,
,Subproyecto1,,,,VUE_04_V01;CIR_04_V01;CIR_03_V01;VUE_03_V01;MIX_03_V01;MIX_04_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,247029,,,,,,,,ac14572b-7ea3-4e20-8cf9-0f514e2b029b-0003c4f5,,
,Subproyecto1,,,,VUE_01_V01;VUE_01_V02;VUE_01_V03;VUE_01_V0;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_05_V01;VUE_05_V03;CIR_01_V04;CIR_01_V05;CIR_02_V04;CIR_02_V05;CIR_05_V02;CIR_07_V03;VUE_08_V02;CIR_07_V01;CIR_07_V02;VUE_08_V01;CIR_08_V01;VUE_08_V03;CIR_08_V03;MIX_08_V01;MIX_08_V03;S7,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,250787,,,,,,,,ac14572b-7ea3-4e20-8cf9-0f514e2b029b-0003d3a3,,
,Subproyecto1,,,,CIR_01_V03;VUE_01_V02;VUE_02_V02;CIR_02_V02;VUE_02_V03;CIR_05_V03;VUE_05_V03;VUE_05_V02;VUE_07_V03;CIR_07_V03;CIR_08_V02;VUE_07_V01;CIR_07_V01;VUE_08_V01;CIR_08_V01;VUE_08_V03;MIX_02_V02;MIX_05_V03;MIX_07_V01;MIX_07_V03;MIX_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,252955,,,,,,,,ac14572b-7ea3-4e20-8cf9-0f514e2b029b-0003dc1b,,
,Subproyecto1,,,,VUE_01_V03;CIR_02_V03;CIR_05_V02;VUE_08_V02;CIR_08_V03,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,254657,,,,,,,,0bc6efcc-f43c-45ff-85a9-793e7cbae53a-0003e2c1,,
,Subproyecto1,,,,CIR_01_V02;CIR_05_V03;VUE_02_V02;VUE_01_V02;CIR_02_V02;VUE_05_V03;VUE_07_V03;CIR_07_V03;VUE_07_V01;CIR_07_V01;VUE_08_V01;CIR_08_V01;MIX_01_V02;MIX_02_V02;MIX_05_V03;MIX_07_V01;MIX_07_V03;MIX_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,255127,,,,,,,,0bc6efcc-f43c-45ff-85a9-793e7cbae53a-0003e497,,
,Subproyecto1,,,,CIR_01_V02;CIR_05_V03;VUE_02_V02;VUE_01_V02;CIR_02_V02;VUE_05_V03;VUE_07_V03;CIR_07_V03;VUE_07_V01;CIR_07_V01;VUE_08_V01;CIR_08_V01;MIX_01_V02;MIX_02_V02;MIX_05_V03;MIX_07_V01;MIX_07_V03;MIX_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,255170,,,,,,,,1c1a3c6f-a405-4e14-86e4-d655e59b1c73-0003e4c2,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,255222,,,,,,,,1c1a3c6f-a405-4e14-86e4-d655e59b1c73-0003e4f6,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,255750,,,,,,,,1c1a3c6f-a405-4e14-86e4-d655e59b1c73-0003e706,,
,Subproyecto1,,,,CIR_07_V01;CIR_08_V01,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,256014,,,,,,,,1c1a3c6f-a405-4e14-86e4-d655e59b1c73-0003e80e,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,256625,,,,,,,,1c1a3c6f-a405-4e14-86e4-d655e59b1c73-0003ea71,,
,Subproyecto1,,,,VUE_05_V03;CIR_02_V02;CIR_01_V02;VUE_07_V03;S8,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,257077,,,,,,,,1c1a3c6f-a405-4e14-86e4-d655e59b1c73-0003ec35,,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,258084,,,,,,,,ea42a422-de09-475a-b074-f1d9ef80341b-0003f024,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,258281,,,,,,,,ea42a422-de09-475a-b074-f1d9ef80341b-0003f0e9,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,258567,,,,,,,,ea42a422-de09-475a-b074-f1d9ef80341b-0003f207,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,260701,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003fa5d,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,260820,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003fad4,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,261028,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003fba4,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,261206,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003fc56,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,261556,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003fdb4,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,261686,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003fe36,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,261834,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003feca,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,261932,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0003ff2c,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,262175,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004001f,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_06_V01;CIR_02_V04;CIR_02_V05;CIR_05_V02;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,262298,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004009a,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_06_V01;CIR_02_V04;CIR_02_V05;CIR_05_V02;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,262366,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000400de,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_06_V01;CIR_02_V04;CIR_02_V05;CIR_05_V02;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,262440,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040128,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_06_V01;CIR_02_V04;CIR_02_V05;CIR_05_V02;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,262473,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040149,Plástico,
,Subproyecto1,,,,CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263056,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040390,Plástico,
,Subproyecto1,,,,CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263057,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040391,Plástico,
,Subproyecto1,,,,CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263058,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040392,Plástico,
,Subproyecto1,,,,CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263059,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040393,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263178,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004040a,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263179,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004040b,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263180,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004040c,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263181,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004040d,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263594,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405aa,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263595,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405ab,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263596,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405ac,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263597,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405ad,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_03_V01;CIR_04_V01;CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263644,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405dc,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_03_V01;CIR_04_V01;CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263645,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405dd,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_03_V01;CIR_04_V01;CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263646,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405de,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_03_V01;CIR_04_V01;CIR_06_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,263647,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000405df,Plástico,
,Subproyecto1,,,,,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,265084,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040b7c,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_05_V01;CIR_05_V02;CIR_05_V03;CIR_02_V04;CIR_02_V05;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,265210,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040bfa,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_05_V01;CIR_05_V02;CIR_05_V03;CIR_02_V04;CIR_02_V05;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,265332,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040c74,Plástico,
,Subproyecto1,,,,CIR_01_V01;CIR_01_V02;CIR_01_V03;CIR_01_V04;CIR_01_V05;CIR_01_V06;CIR_02_V01;CIR_02_V02;CIR_02_V03;CIR_03_V01;CIR_04_V01;CIR_05_V01;CIR_05_V02;CIR_05_V03;CIR_02_V04;CIR_02_V05;CIR_07_V03;CIR_08_V02;CIR_07_V01;CIR_07_V02;CIR_08_V01;CIR_08_V03,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,265458,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040cf2,Plástico,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,265640,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040da8,,
,Subproyecto1,,,,,,obra_gris,,Floors,,,,,Camino industrial,Camino industrial,Nivel 1,,,,obra_gris|Floors||Camino industrial,,,,266329,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00041059,,
,Subproyecto1,,,,CIR_04_V01;CIR_03_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,267985,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000416d1,Plástico,
,Subproyecto1,,,,CIR_04_V01;CIR_03_V01,,obra_gris,,Walls,,,,,Genérico - 200 mm,Genérico - 200 mm,,,,,obra_gris|Walls||Genérico - 200 mm,,,,268148,,,,,,,,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00041774,Plástico,
