origen_archivo,codigo_project,descripcion_project,estado_match,tipo_asociacion,element_id_revit,contenedor_sugerido_element_id,btz_path_actual,btz_path_contenedor,project_path,ancestor_codes_project,ancestor_names_project,motivo_revision,observacion
match_project_revit_preparacion.csv,P10-HRN-VNT-VE40,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE40,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE40,AEROTERMO DE VENTILADOR VE40,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE40 > P10-HRN-ART-ARTVE40,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE40,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE40,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE41,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE41,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE41,AEROTERMO DE VENTILADOR VE41,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE41 > P10-HRN-ART-ARTVE41,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE41,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE41,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE42,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE42,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE42,AEROTERMO DE VENTILADOR VE42,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE42 > P10-HRN-ART-ARTVE42,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE42,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE42,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE43,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE43,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE43,AEROTERMO DE VENTILADOR VE43,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE43 > P10-HRN-ART-ARTVE43,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE43,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE43,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE44,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE44,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE44,AEROTERMO DE VENTILADOR VE44,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE44 > P10-HRN-ART-ARTVE44,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE44,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE44,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE45,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE45,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE45,AEROTERMO DE VENTILADOR VE45,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE45 > P10-HRN-ART-ARTVE45,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE45,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE45,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE46,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE46,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE46,AEROTERMO DE VENTILADOR VE46,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE46 > P10-HRN-ART-ARTVE46,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE46,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE46,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE47,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE47,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE47,AEROTERMO DE VENTILADOR VE47,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE47 > P10-HRN-ART-ARTVE47,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE47,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE47,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE48,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE48,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE48,AEROTERMO DE VENTILADOR VE48,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE48 > P10-HRN-ART-ARTVE48,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE48,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE48,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE49,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE49,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE49,AEROTERMO DE VENTILADOR VE49,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE49 > P10-HRN-ART-ARTVE49,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE49,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE49,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE50,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE50,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE50,AEROTERMO DE VENTILADOR VE50,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE50 > P10-HRN-ART-ARTVE50,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE50,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE50,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE51,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE51,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE51,AEROTERMO DE VENTILADOR VE51,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE51 > P10-HRN-ART-ARTVE51,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE51,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE51,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE52,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE52,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE52,AEROTERMO DE VENTILADOR VE52,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE52 > P10-HRN-ART-ARTVE52,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE52,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE52,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE53,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE53,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE53,AEROTERMO DE VENTILADOR VE53,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE53 > P10-HRN-ART-ARTVE53,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE53,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE53,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE54,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE54,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE54,AEROTERMO DE VENTILADOR VE54,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE54 > P10-HRN-ART-ARTVE54,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE54,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE54,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE55,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE55,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE55,AEROTERMO DE VENTILADOR VE55,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE55 > P10-HRN-ART-ARTVE55,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE55,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE55,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE56,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE56,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE56,AEROTERMO DE VENTILADOR VE56,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE56 > P10-HRN-ART-ARTVE56,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE56,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE56,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE57,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE57,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE57,AEROTERMO DE VENTILADOR VE57,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE57 > P10-HRN-ART-ARTVE57,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE57,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE57,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE58,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE58,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE58,AEROTERMO DE VENTILADOR VE58,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE58 > P10-HRN-ART-ARTVE58,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE58,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE58,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE59,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE59,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-ART-ARTVE59,AEROTERMO DE VENTILADOR VE59,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE59 > P10-HRN-ART-ARTVE59,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE59,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE59,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
match_project_revit_preparacion.csv,P10-HRN-VNT-VE60,VTF AEROTERMOS ENFR.EG01,asignable_a_contenedor,contenedor_por_ancestro_project,367888,367888,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-VNT-VE60,P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01,,Sin match puntual; contenedor único por ancestro Project P10-HRN-ENF-EG01.
