estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,motivo_revision
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-FLT-FG02,FILTRO DE GRAVAS P10,738,4,738,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-FLT-FG02,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-MGN-MAGNETROL,MAGNETROL LADO ESTE,739,4,739,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-MGN-MAGNETROL ESTE,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Código repetido en Project 2 veces. Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-SPL-SH01,SOPLADORES DE HOLLIN 01,741,4,741,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-SPL-SH01,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-SPL-SH02,SOPLADORES DE HOLLIN 02,742,4,742,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-SPL-SH02,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-SPL-SH03,SOPLADORES DE HOLLIN 03,743,4,743,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-SPL-SH03,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-SPL-SH04,SOPLADORES DE HOLLIN 04,744,4,744,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-SPL-SH04,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-TNQ-TKFLASH,TANQUE DE FLASH,745,4,745,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKFLASH,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-TNQ-TKRESERVA,TANQUE DE RESERVA CALDERA P10,747,4,747,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKRESERVA CLD,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-TNQ-TKDESAIREADOR,TANQUE DESAIREADOR,748,4,748,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKDESAIREADOR,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-VLV-LCV-002,VALVULA MODULADORA DE AGUA AL DESAIREADOR,750,5,750,P10-SRV-TNQ-TKDESAIREADOR,P10-SRV-TNQ-TKDESAIREADOR,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB > P10-SRV-TNQ-TKDESAIREADOR,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKDESAIREADOR,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKDESAIREADOR > P10-SRV-VLV-LCV-002,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-VLV-PCV-004,VALVULA MODULADORA VAPOR AL DESAIREADOR,751,5,751,P10-SRV-TNQ-TKDESAIREADOR,P10-SRV-TNQ-TKDESAIREADOR,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB > P10-SRV-TNQ-TKDESAIREADOR,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKDESAIREADOR,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-TNQ-TKDESAIREADOR > P10-SRV-VLV-PCV-004,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-VNT-VTF01,VENTILADOR TIRO FORZADO (VTF),754,4,754,P10-SRV-CLD-CMB CALDERA,P10-SRV-CLD-CMB,P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA > P10-SRV-VNT-VTF01,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,P10-SRV-ECN-ECONOMIZADOR,ECONOMIZADOR,755,3,755,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-SERVICIOS,P10 > P10-SRV-LGC-SERVICIOS,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-ECN-ECONOMIZADOR,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_scoring,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,3,27,NO,200,200,0,ancestro_project_exacto_duplicado,176327:200:P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT || 185694:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TORRES ENF EXT || 227527:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB CALDERA || 332643:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA || 355813:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356583:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356627:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || 356674:200:P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES || ... +13,P10-SRV-LGC-SERVICIOS,Ancestro Project P10-SRV-LGC-SERVICIOS aparece en 21 contenedores.,P10,P10-SRV-LGC-SERVICIOS,P10-ADM-OFC-OFICINA MANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
