codigo_project,descripcion_project,element_id_contenedor,unique_id_contenedor,btz_path_contenedor,tipo_asociacion,ancestro_project_usado,estado_asociacion,escrito_en_btz_description,btz_description_slot_usado,motivo
P10-PRP-LMN-L22,LAMINADOR L22 LINEA 2 LADO OESTE,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-ALM-AL22,ALIM. LAMINADOR L22,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-RCT-REC01,RECTIFICADORA DE P10 NRO 1,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-RCT-REC02,RECTIFICADORA DE P10 NRO 2,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VNT-VE10,VENTILADOR DE ASPIRACION LAMINADORES,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-CCL-CVE10,CICLON VENTILADOR DE ASPIRACION LAMINADORES,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-RSC-SF12,ROSCA SIN FIN DE LINEA ASP LAMINAD. LADO SUR,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VLV-VR10,VALV ROTATIVA DESCARGA CICLON VE10,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VNT-VE11,VENTILADOR DE ASPIRACION LAMINADORES,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-CCL-CVE11,CICLON VENTILADOR DE ASPIRACION LAMINADORES,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-RSC-SF13,ROSCA SIN FIN DE LINEA ASP LAMINAD. LADO NORTE,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-VLV-VR11,VALV ROTATIVA DESCARGA CICLON VE11,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,contenedor_por_ancestro_project,P10-PRP-LGC-LAMINADORES,asociado_a_contenedor,NO,,asociado_por_csv_externo_supera_slots_btz
P10-PRP-QBR-Q01,QUEBRADOR 01,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-PRP-ALM-AQ01,ALIM. QUEBRADOR Q01,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-PRP-QBR-Q02,QUEBRADOR 02,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-PRP-ALM-AQ02,ALIM. QUEBRADOR Q02,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-PRP-QBR-Q03,QUEBRADOR 03,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-PRP-ALM-AQ03,ALIM. QUEBRADOR Q03,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-PRP-QBR-Q04,QUEBRADOR 04,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-PRP-ALM-AQ04,ALIM. QUEBRADOR Q04,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_11,escrito_en_slot_btz
P10-PRP-QBR-Q05,QUEBRADOR 05,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_12,escrito_en_slot_btz
P10-PRP-ALM-AQ05,ALIM. QUEBRADOR Q05,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_13,escrito_en_slot_btz
P10-PRP-QBR-Q06,QUEBRADOR 06,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_14,escrito_en_slot_btz
P10-PRP-ALM-AQ06,ALIM. QUEBRADOR Q06,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_15,escrito_en_slot_btz
P10-PRP-QBR-Q07,QUEBRADOR 07,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_16,escrito_en_slot_btz
P10-PRP-ALM-AQ07,ALIM. QUEBRADOR Q07,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_17,escrito_en_slot_btz
P10-PRP-QBR-Q08,QUEBRADOR 08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_18,escrito_en_slot_btz
P10-PRP-ALM-AQ08,ALIM. QUEBRADOR Q08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_19,escrito_en_slot_btz
P10-PRP-QBR-Q09,QUEBRADOR 09,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_20,escrito_en_slot_btz
P10-PRP-ALM-AQ09,ALIM. QUEBRADOR Q09,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_21,escrito_en_slot_btz
P10-PRP-QBR-Q10,QUEBRADOR 10,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_22,escrito_en_slot_btz
P10-PRP-ALM-AQ10,ALIM. QUEBRADOR Q10,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_23,escrito_en_slot_btz
P10-PRP-RSC-SF14,ROSCA SIN FIN 14 SALIDA VR08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_24,escrito_en_slot_btz
P10-PRP-VLV-VR18,ROTATIVA DE TOLVA QUEBRADORES A RZ04,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_25,escrito_en_slot_btz
P10-PRP-RSC-SF02,SIN FIN DE DESC.SOBRANTE ALIM.QUEBRADORES,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_26,escrito_en_slot_btz
P10-PRP-VNT-VE08,VENTILADOR DE ASPIRACION QUEBRADORES,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_27,escrito_en_slot_btz
P10-PRP-CCL-CVE08,CICLON VENTILADOR DE ASPIRACION QUEBRADORES,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_28,escrito_en_slot_btz
P10-PRP-VLV-VR08,VALV.ROTAT.DESC.CICLON ASP.QUEBRADORES,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_por_ancestro_project,P10-PRP-LGC-QUEBRADORES,asociado_a_contenedor,SI,btz_description_29,escrito_en_slot_btz
P10-PRL-MLT-ASP1,MULTI ASPIRADOR KICE 01,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-PRL-ALM-AS01A,ALIM. ASPIRADOR KICE 01A,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-PRL-ALM-AS01B,ALIM. ASPIRADOR KICE 01B,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-PRL-VNT-VE01,VENT. ASPIRADORES KICE 01,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-PRL-CCL-CVE01,CICLON VENT. ASPIRADORES KICE 01,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-PRL-VLV-VR01,VALVULA ROTATIVA VR01,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-PRL-MLT-ASP2,MULTI ASPIRADOR KICE 02,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-PRL-ALM-AS02A,ALIM. ASPIRADOR KICE 02A,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_11,escrito_en_slot_btz
P10-PRL-ALM-AS02B,ALIM. ASPIRADOR KICE 02B,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_12,escrito_en_slot_btz
P10-PRL-VNT-VE02,VENT. ASPIRADORES KICE 02,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_13,escrito_en_slot_btz
P10-PRL-CCL-CVE02,CICLON VENT. ASPIRADORES KICE 02,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_14,escrito_en_slot_btz
P10-PRL-VLV-VR02,VALVULA ROTATIVA VR02,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_15,escrito_en_slot_btz
P10-PRL-MLT-ASP3,MULTI ASPIRADOR KICE 03,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_16,escrito_en_slot_btz
P10-PRL-ALM-AS03A,ALIM. ASPIRADOR KICE 03A,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_17,escrito_en_slot_btz
P10-PRL-ALM-AS03B,ALIM. ASPIRADOR KICE 03B,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_18,escrito_en_slot_btz
P10-PRL-VNT-VE03,VENT. ASPIRADORES KICE 03,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_19,escrito_en_slot_btz
P10-PRL-CCL-CVE03,CICLON VENT. ASPIRADORES KICE 03,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_20,escrito_en_slot_btz
P10-PRL-VLV-VR03,VALVULA ROTATIVA VR03,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_21,escrito_en_slot_btz
P10-PRL-RSC-SF08,ROSCA BAJO CICLONES ASPIRADORES KICE,385396,3ade3506-4f84-4896-9589-30d81e40c276-0005e174,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MULTIASPIRADORES,contenedor_por_ancestro_project,P10-PRL-LGC-MULTIASPIRADORES,asociado_a_contenedor,SI,btz_description_22,escrito_en_slot_btz
P10-PRL-VLV-VR19,ROTATIVA DE SILO RECUPERO A C3,384012,e0118a5a-e983-4b93-852f-e273cc5f6243-0005dc0c,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-SILOS > P10-PRL-SLO-SRECUP,contenedor_por_ancestro_project,P10-PRL-SLO-SRECUP,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-PRL-BTD-BA06,BATIDORA DEL DESPREDADOR BA06,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-PRL-RSC-SF20,ROSCA SF20 INGRESO AL DESPEDRADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-PRL-DSP-DSP01,DSP01 P10 ASPIRADOR/DESPEDRADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-PRL-ALM-M3DP,ALIMENTADOR INFERIOR ASPITRADOR DESPREDADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-PRL-ALM-M2DP,ALIMENTADOR SUPERIOR ASPITRADOR DESPREDADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-PRL-VLV-VR36,ROTATIVA SALIDA  DESPEDRADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-PRL-RSC-SF19,SALIDA DE DESPEDRADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-PRL-VNT-M1DP,VENTILADOR DE DESPEDRADOR,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_11,escrito_en_slot_btz
P10-PRL-RSC-SF16,ROSCA BAJO BA06,385248,3ade3506-4f84-4896-9589-30d81e40c276-0005e0e0,P10 > P10-PRL-LGC-PRELIMPIEZA > P10-PRL-LGC-MERMA,contenedor_por_ancestro_project,P10-PRL-LGC-MERMA,asociado_a_contenedor,SI,btz_description_12,escrito_en_slot_btz
P10-OSM-BMB-BAP01,BOMBA CENTRÍFUGA A MODULO 1 LADO ESTE,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-OSM-BMB-BAP02,BOMBA CENTRÍFUGA A MODULO 2 LADO OESTE,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-OSM-BMB-BC2,BOMBA CENTRÍFUGA LADO NORTE,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-OSM-BMB-BC1,BOMBA CENTRÍFUGA LADO SUR,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-OSM-BMB-BC251,BOMBA CENTRÍFUGA TK 251,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-OSM-BMB-BD01,BOMBA DOSIFICACION LADO ESTE,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-OSM-BMB-BD02,BOMBA DOSIFICACION LADO OESTE,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-OSM-BMB-BO68,BOMBA NORTE SACA PTA DE AGUA A TK VERDE O CISTERNA,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_11,escrito_en_slot_btz
P10-OSM-BMB-BO67,BOMBA SUR SACA PTA DE AGUA A TK VERDE O CISTERNA,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_12,escrito_en_slot_btz
