fecha,project_xml,planta,element_id,unique_id,parametro,codigo_anterior,codigo_nuevo,estado,mensaje
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_03,TE-BBR-LGC-SECTOR,TE-BBR-LGC-SECTOR BAJO  BARR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_07,TE-BBR-CNL-CANAL,TE-BBR-CNL-CANAL PLUVIAL BBR,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_08,TE-BBR-VLV-CLAP,TE-BBR-VLV-CLAP PLUV NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_09,TE-BBR-VLV-DESPURGUE,TE-BBR-VLV-DESPURGUE DCT NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_10,TE-BBR-VLV-EGRESO,TE-BBR-VLV-EGRESO DCT NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_11,TE-BBR-VLV-INGRESO,TE-BBR-VLV-INGRESO DCT NORTE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_13,TE-BBR-PLT-PILETA,TE-BBR-PLT-PILETA DECANT,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_14,TE-BBR-BMB-DESAG,TE-BBR-BMB-DESAG CAMARA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,BTZ_Description_15,TE-BBR-CMR-CAMARA,TE-BBR-CMR-CAMARA DESGRAS,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,352276,166708fd-8f1f-4231-bc3b-68b8d7570667-00056014,BTZ_Description_05,TE-EMB-LGC-CCM,TE-EMB-LGC-CCM EMBARQUE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,361370,79a4e34a-87ef-4472-9c35-b34f669597e2-0005839a,BTZ_NumeroActivo,TE-BIO-SLA-SALA,,limpiado_duplicado,El código completo ya existía en BTZ_Description_04; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,373369,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b279,BTZ_Description_10,TE-TDM-LGC-SIRENAS,TE-TDM-LGC-SIRENAS TDM,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,373369,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b279,BTZ_Description_14,TE-TE6-FLT-CFINOS,TE-TE6-FLT-CFINOS PREPA-OSL,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,374208,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b5c0,BTZ_Description_14,TE-TDM-LGC-BALANZAS,TE-TDM-LGC-BALANZAS EMBARQUE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,374459,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b6bb,BTZ_Description_02,TE-TDM-LGC-TORRE,TE-TDM-LGC-TORRE DE MANIPULEO,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,374459,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b6bb,BTZ_Description_03,TE-TDM-ASC-ASCENSOR,TE-TDM-ASC-ASCENSOR 1,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,374802,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b812,BTZ_NumeroActivo,TE-TDM-LGC-PENDULARES,,limpiado_duplicado,El código completo ya existía en BTZ_Description_03; se limpió el truncado
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,BTZ_Description_02,TE-TDM-LGC-TORRE,TE-TDM-LGC-TORRE DE MANIPULEO,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,BTZ_Description_03,TE-TDM-LGC-CCM,TE-TDM-LGC-CCM TDM,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,BTZ_Description_08,TE-TDM-GNR-GENERADOR,TE-TDM-GNR-GENERADOR GEP2183,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,BTZ_Description_13,TE-TDM-LGC-BANCO,TE-TDM-LGC-BANCO DE CAPACITORE,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,BTZ_Description_14,TE-TDM-LGC-SIRENAS,TE-TDM-LGC-SIRENAS TDM,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,375014,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005b8e6,BTZ_NumeroActivo,TE-TDM-LGC-CINTAS,TE-TDM-LGC-CINTAS TRANSFERENCI,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376778,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bfca,BTZ_Description_02,TE-SCD-LGC-SECTOR,TE-SCD-LGC-SECTOR SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376778,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bfca,BTZ_NumeroActivo,TE-SCD-LGC-REDLER,TE-SCD-LGC-REDLER SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376800,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bfe0,BTZ_Description_02,TE-SCD-LGC-SECTOR,TE-SCD-LGC-SECTOR SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_02,TE-SCD-LGC-SECTOR,TE-SCD-LGC-SECTOR SECADORA,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_10,TE-SCD-LGC-VENTIL,TE-SCD-LGC-VENTIL AIRE CALIENT,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_11,TE-SEC-VNT-VE01,TE-SEC-VNT-VE01 AIRE CAL,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_12,TE-SEC-VNT-VE02,TE-SEC-VNT-VE02 AIRE CAL,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_13,TE-SEC-VNT-VE03,TE-SEC-VNT-VE03 AIRE CAL,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_14,TE-SEC-VNT-VE04,TE-SEC-VNT-VE04 AIRE CAL,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,376826,8accc226-fd17-4cff-b8d4-a22c3cd8ef0a-0005bffa,BTZ_Description_15,TE-SEC-VNT-VE05,TE-SEC-VNT-VE05 AIRE CAL,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,386142,905be7f4-0c46-42ea-a443-0fdea469e6f3-0005e45e,BTZ_Description_28,TE-ALM-CNT-C11,TE-ALM-CNT-C11 (C4C11,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,407200,05006a48-2ec1-4af5-bbec-4034ff3f5e38-000636a0,BTZ_Description_06,TE-ALM-CNT-C11,TE-ALM-CNT-C11 (C4C11,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,407200,05006a48-2ec1-4af5-bbec-4034ff3f5e38-000636a0,BTZ_Description_07,TE-ALM-CNT-C12,TE-ALM-CNT-C12 (CBC4-12,corregido,Completado desde etiqueta Project XML
2026-06-02 10:38:15,C:\Users\Usuario\AppData\Roaming\pyRevit\Extensions\btz.extension\public\project\TE.xml,TE,407200,05006a48-2ec1-4af5-bbec-4034ff3f5e38-000636a0,BTZ_Description_08,TE-ALM-CNT-C13,TE-ALM-CNT-C13 (CBC4-13,corregido,Completado desde etiqueta Project XML
