estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,estado_confirmacion
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q04,QUEBRADOR 04,611,4,611,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q04,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ04,ALIM. QUEBRADOR Q04,612,5,612,P10-PRP-QBR-Q04,P10-PRP-QBR-Q04,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q04,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q04,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q04 > P10-PRP-ALM-AQ04,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q05,QUEBRADOR 05,613,4,613,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q05,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ05,ALIM. QUEBRADOR Q05,614,5,614,P10-PRP-QBR-Q05,P10-PRP-QBR-Q05,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q05,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q05,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q05 > P10-PRP-ALM-AQ05,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q06,QUEBRADOR 06,615,4,615,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q06,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ06,ALIM. QUEBRADOR Q06,616,5,616,P10-PRP-QBR-Q06,P10-PRP-QBR-Q06,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q06,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q06,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q06 > P10-PRP-ALM-AQ06,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q07,QUEBRADOR 07,617,4,617,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q07,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ07,ALIM. QUEBRADOR Q07,618,5,618,P10-PRP-QBR-Q07,P10-PRP-QBR-Q07,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q07,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q07,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q07 > P10-PRP-ALM-AQ07,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q08,QUEBRADOR 08,619,4,619,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ08,ALIM. QUEBRADOR Q08,620,5,620,P10-PRP-QBR-Q08,P10-PRP-QBR-Q08,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q08,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q08,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q08 > P10-PRP-ALM-AQ08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q09,QUEBRADOR 09,621,4,621,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q09,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ09,ALIM. QUEBRADOR Q09,622,5,622,P10-PRP-QBR-Q09,P10-PRP-QBR-Q09,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q09,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q09,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q09 > P10-PRP-ALM-AQ09,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-QBR-Q10,QUEBRADOR 10,623,4,623,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q10,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-ALM-AQ10,ALIM. QUEBRADOR Q10,624,5,624,P10-PRP-QBR-Q10,P10-PRP-QBR-Q10,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q10,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q10,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q10 > P10-PRP-ALM-AQ10,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-RSC-SF14,ROSCA SIN FIN 14 SALIDA VR08,625,4,625,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-RSC-SF14,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VLV-VR18,ROTATIVA DE TOLVA QUEBRADORES A RZ04,626,4,626,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VLV-VR18,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-RSC-SF02,SIN FIN DE DESC.SOBRANTE ALIM.QUEBRADORES,627,4,627,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-RSC-SF02,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VNT-VE08,VENTILADOR DE ASPIRACION QUEBRADORES,628,4,628,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-CCL-CVE08,CICLON VENTILADOR DE ASPIRACION QUEBRADORES,629,5,629,P10-PRP-VNT-VE08,P10-PRP-VNT-VE08,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08 > P10-PRP-CCL-CVE08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,P10-PRP-VLV-VR08,VALV.ROTAT.DESC.CICLON ASP.QUEBRADORES,630,5,630,P10-PRP-VNT-VE08,P10-PRP-VNT-VE08,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-VNT-VE08 > P10-PRP-VLV-VR08,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,contenedor_scoring,281069,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000449ed,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,3,27,NO,200,0,200,ancestro_project_exacto,281069:200:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES,P10-PRP-LGC-QUEBRADORES,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-QUEBRADORES.,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-QUEBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
