element_id,unique_id,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,estado_match,estado_confirmacion,observacion,limpiar_valores
380306,78d32039-a934-4204-a849-af0b99e119be-0005cd92,PR-PLYMP-SLO-SE02S,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP16,PR-PLYMP-SLO-SE02S,PR-PLYMP-GLL-SE02C16-N,PR-PLYMP-GLL-SE02C16-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-GLL-SE02C16-N escrito en btz_description_06 | hijo Project PR-PLYMP-GLL-SE02C16-S escrito en btz_description_07,NO
361960,6515bfd8-768b-49ac-a69a-af07193c05bc-000585e8,PR-PLYMP-SLO-SVCHF01,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF01,PR-PLYMP-SIS-TRM-SVCHF01,PR-PLYMP-VLV-VDSCH1,PR-PLYMP-VNT-ESCH1/1,PR-PLYMP-VNT-ESCH1/2,PR-PLYMP-VNT-SA1/1,PR-PLYMP-VNT-SA1/2,PR-PLYMP-VNT-SA1/3,PR-PLYMP-VNT-SA1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-SIS-TRM-SVCHF01 escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-VDSCH1 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ESCH1/1 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-ESCH1/2 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-SA1/1 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-SA1/2 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-SA1/3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-SA1/4 escrito en btz_description_12,NO
375009,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b8e1,PR-PLYMP-SLO-SVCHF02,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF02,PR-PLYMP-SIS-TRM-SVCHF02,PR-PLYMP-VLV-VDSCH2,PR-PLYMP-VNT-ESCH2/1,PR-PLYMP-VNT-ESCH2/2,PR-PLYMP-VNT-SA2/1,PR-PLYMP-VNT-SA2/2,PR-PLYMP-VNT-SA2/3,PR-PLYMP-VNT-SA2/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-SIS-TRM-SVCHF02 escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-VDSCH2 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ESCH2/1 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-ESCH2/2 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-SA2/1 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-SA2/2 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-SA2/3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-SA2/4 escrito en btz_description_12,NO
375033,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b8f9,PR-PLYMP-SLO-SVCHF03,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF03,PR-PLYMP-SIS-TRM-SVCHF03,PR-PLYMP-VLV-VDSCH3,PR-PLYMP-VNT-ESCH3/1,PR-PLYMP-VNT-ESCH3/2,PR-PLYMP-VNT-SA3/1,PR-PLYMP-VNT-SA3/2,PR-PLYMP-VNT-SA3/3,PR-PLYMP-VNT-SA3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-SIS-TRM-SVCHF03 escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-VDSCH3 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ESCH3/1 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-ESCH3/2 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-SA3/1 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-SA3/2 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-SA3/3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-SA3/4 escrito en btz_description_12,NO
361530,6515bfd8-768b-49ac-a69a-af07193c05bc-0005843a,PR-PLYMP-SLO-SVCHF04,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF04,PR-PLYMP-SIS-TRM-SVCHF04,PR-PLYMP-VLV-VDSCH4,PR-PLYMP-VNT-ESCH4/1,PR-PLYMP-VNT-ESCH4/2,PR-PLYMP-VNT-SA4/1,PR-PLYMP-VNT-SA4/2,PR-PLYMP-VNT-SA4/3,PR-PLYMP-VNT-SA4/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-SIS-TRM-SVCHF04 escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-VDSCH4 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ESCH4/1 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-ESCH4/2 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-SA4/1 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-SA4/2 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-SA4/3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-SA4/4 escrito en btz_description_12,NO
375180,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b98c,PR-PLYMP-SLO-SVCHF05,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF05,PR-PLYMP-SIS-TRM-SVCHF05,PR-PLYMP-VLV-VDSCH5,PR-PLYMP-VNT-ESCH5/1,PR-PLYMP-VNT-ESCH5/2,PR-PLYMP-VNT-SA5/1,PR-PLYMP-VNT-SA5/2,PR-PLYMP-VNT-SA5/3,PR-PLYMP-VNT-SA5/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-SIS-TRM-SVCHF05 escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-VDSCH5 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ESCH5/1 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-ESCH5/2 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-SA5/1 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-SA5/2 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-SA5/3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-SA5/4 escrito en btz_description_12,NO
375196,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b99c,PR-PLYMP-SLO-SVCHF06,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF06,PR-PLYMP-SIS-TRM-SVCHF06,PR-PLYMP-VLV-VDSCH6,PR-PLYMP-VNT-ESCH6/1,PR-PLYMP-VNT-ESCH6/2,PR-PLYMP-VNT-SA6/1,PR-PLYMP-VNT-SA6/2,PR-PLYMP-VNT-SA6/3,PR-PLYMP-VNT-SA6/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-SIS-TRM-SVCHF06 escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-VDSCH6 escrito en btz_description_06 | hijo Project PR-PLYMP-VNT-ESCH6/1 escrito en btz_description_07 | hijo Project PR-PLYMP-VNT-ESCH6/2 escrito en btz_description_08 | hijo Project PR-PLYMP-VNT-SA6/1 escrito en btz_description_09 | hijo Project PR-PLYMP-VNT-SA6/2 escrito en btz_description_10 | hijo Project PR-PLYMP-VNT-SA6/3 escrito en btz_description_11 | hijo Project PR-PLYMP-VNT-SA6/4 escrito en btz_description_12,NO
377659,2820d03f-22b4-43b5-a10b-789b042309d5-0005c33b,PR-PLYMP-SLO-SEKW1,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW1,PR-PLYMP-VLV-DSE1KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-VLV-DSE1KW escrito en btz_description_05,NO
377717,2820d03f-22b4-43b5-a10b-789b042309d5-0005c375,PR-PLYMP-SLO-SEKW2,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW2,PR-PLYMP-VLV-,PR-PLYMP-VLV-DSE2KW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYMP-VLV- escrito en btz_description_05 | hijo Project PR-PLYMP-VLV-DSE2KW escrito en btz_description_06,NO
363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,PR-PLYMP-VNT-ASSKW1,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit,NO
223954,5ce8dc25-81da-49d9-83e5-de9e82452c13-00036ad2,PR-PLYSP-TLV-CCC11,PR,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,PR-PLYSP-TLV-CCC11,PR-PLYSP-TLV-CCC8,PR-PLYSP-TLV-CCC10,PR-PLYSP-TLV-CCC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PLYSP-TLV-CCC8 escrito en btz_description_05 | hijo Project PR-PLYSP-TLV-CCC10 escrito en btz_description_06 | hijo Project PR-PLYSP-TLV-CCC08 escrito en btz_description_07,NO
372918,c1b86e07-db16-4679-93c3-323d244a69e5-0005b0b6,PR-PRL1-LGC-PRELIMPIEZA,PR,PR-PRL1-LGC-PRELIMPIEZA 1,PR-PRL1-LGC-GENERAL,PR-PRL1-LGC-BATIDORAS,PR-PRL1-BTD-N01,PR-PRL1-BTD-N02,PR-PRL1-LGC-NORIAS,PR-PRL1-NOR-TSG02,PR-PRL1-LGC-REDLERS,PR-PRL1-RDL-TSG01,PR-PRL1-RDL-TSG03,PR-PRL1-RDL-TSG06,PR-PRL1-RDL-TSG07,PR-PRL1-RDL-TSG08,PR-PRL1-LGC-SAP,PR-PRL1-SAP-PRL1,PR-PRL1-CCL-SAPL1,PR-PRL1-VLV-SAPL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PRL1-LGC-BATIDORAS escrito en btz_description_04 | hijo Project PR-PRL1-BTD-N01 escrito en btz_description_05 | hijo Project PR-PRL1-BTD-N02 escrito en btz_description_06 | hijo Project PR-PRL1-LGC-NORIAS escrito en btz_description_07 | hijo Project PR-PRL1-NOR-TSG02 escrito en btz_description_08 | hijo Project PR-PRL1-LGC-REDLERS escrito en btz_description_09 | hijo Project PR-PRL1-RDL-TSG01 escrito en btz_description_10 | hijo Project PR-PRL1-RDL-TSG03 escrito en btz_description_11 | hijo Project PR-PRL1-RDL-TSG06 escrito en btz_description_12 | hijo Project PR-PRL1-RDL-TSG07 escrito en btz_description_13 | hijo Project PR-PRL1-RDL-TSG08 escrito en btz_description_14 | hijo Project PR-PRL1-LGC-SAP escrito en btz_description_15 | hijo Project PR-PRL1-SAP-PRL1 escrito en btz_description_16 | hijo Project PR-PRL1-CCL-SAPL1 escrito en btz_description_17 | hijo Project PR-PRL1-VLV-SAPL1 escrito en btz_description_18,NO
413962,4ebdd558-c989-409d-9fc3-d33c3da7089e-0006510a,PR-PRL2-LGC-PRELIMPIEZA,PR,PR-PRL2-LGC-PRELIMPIEZA 2,PR-PRL2-LGC-GENERAL,PR-PRL2-LGC-BATIDORAS,PR-PRL2-BTD-N01,PR-PRL2-BTD-N02,PR-PRL2-LGC-NORIAS,PR-PRL2-NOR-TS02,PR-PRL2-NOR-TS03,PR-PRL2-NOR-TSD1,PR-PRL2-LGC-REDLERS,PR-PRL2-RDL-TS01,PR-PRL2-RDL-TS04,PR-PRL2-RDL-TS05,PR-PRL2-RDL-TS08,PR-PRL2-RDL-TS09,PR-PRL2-RDL-TS10,PR-PRL2-RDL-TSD2,PR-PRL2-RDL-TSD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PRL2-LGC-BATIDORAS escrito en btz_description_04 | hijo Project PR-PRL2-BTD-N01 escrito en btz_description_05 | hijo Project PR-PRL2-BTD-N02 escrito en btz_description_06 | hijo Project PR-PRL2-LGC-NORIAS escrito en btz_description_07 | hijo Project PR-PRL2-NOR-TS02 escrito en btz_description_08 | hijo Project PR-PRL2-NOR-TS03 escrito en btz_description_09 | hijo Project PR-PRL2-NOR-TSD1 escrito en btz_description_10 | hijo Project PR-PRL2-LGC-REDLERS escrito en btz_description_11 | hijo Project PR-PRL2-RDL-TS01 escrito en btz_description_12 | hijo Project PR-PRL2-RDL-TS04 escrito en btz_description_13 | hijo Project PR-PRL2-RDL-TS05 escrito en btz_description_14 | hijo Project PR-PRL2-RDL-TS08 escrito en btz_description_15 | hijo Project PR-PRL2-RDL-TS09 escrito en btz_description_16 | hijo Project PR-PRL2-RDL-TS10 escrito en btz_description_17 | hijo Project PR-PRL2-RDL-TSD2 escrito en btz_description_18 | hijo Project PR-PRL2-RDL-TSD3 escrito en btz_description_19,NO
413980,4ebdd558-c989-409d-9fc3-d33c3da7089e-0006511c,PR-PRL3-LGC-PRELIMPIEZA,PR,PR-PRL3-LGC-PRELIMPIEZA 3,PR-PRL3-LGC-GENERAL,PR-PRL3-BTD-B01,PR-PRL3-ENF-ES1,PR-PRL3-VLV-VR2,PR-PRL3-LGC-MAQUINA,PR-PRL3-MQP-N01,PR-PRL3-MQP-N02,PR-PRL3-MQP-N03,PR-PRL3-MQP-N04,PR-PRL3-MQP-N05,PR-PRL3-MQP-N06,PR-PRL3-MQP-N07,PR-PRL3-MQP-N08,PR-PRL3-MQP-N09,PR-PRL3-MQP-N10,PR-PRL3-MQP-N11,PR-PRL3-MQP-N12,PR-PRL3-MQP-N13,PR-PRL3-MQP-N14,PR-PRL3-MQP-N15,PR-PRL3-MQP-N16,PR-PRL3-MQP-N17,PR-PRL3-MQP-N18,PR-PRL3-MQP-N19,PR-PRL3-MQP-N20,PR-PRL3-MQP-N21,PR-PRL3-MQP-N22,PR-PRL3-LGC-ROSCAS,PR-PRL3-LGC-VENTILADORES,PR-PRL3-CHD-PTV3,PR-PRL3-SIS-APT3,PR-PRL3-VLV-VR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,match_elemento_puntual confirmado desde Project/Revit | hijo Project PR-PRL3-BTD-B01 escrito en btz_description_04 | hijo Project PR-PRL3-ENF-ES1 escrito en btz_description_05 | hijo Project PR-PRL3-VLV-VR2 escrito en btz_description_06 | hijo Project PR-PRL3-LGC-MAQUINA escrito en btz_description_07 | hijo Project PR-PRL3-MQP-N01 escrito en btz_description_08 | hijo Project PR-PRL3-MQP-N02 escrito en btz_description_09 | hijo Project PR-PRL3-MQP-N03 escrito en btz_description_10 | hijo Project PR-PRL3-MQP-N04 escrito en btz_description_11 | hijo Project PR-PRL3-MQP-N05 escrito en btz_description_12 | hijo Project PR-PRL3-MQP-N06 escrito en btz_description_13 | hijo Project PR-PRL3-MQP-N07 escrito en btz_description_14 | hijo Project PR-PRL3-MQP-N08 escrito en btz_description_15 | hijo Project PR-PRL3-MQP-N09 escrito en btz_description_16 | hijo Project PR-PRL3-MQP-N10 escrito en btz_description_17 | hijo Project PR-PRL3-MQP-N11 escrito en btz_description_18 | hijo Project PR-PRL3-MQP-N12 escrito en btz_description_19 | hijo Project PR-PRL3-MQP-N13 escrito en btz_description_20 | hijo Project PR-PRL3-MQP-N14 escrito en btz_description_21 | hijo Project PR-PRL3-MQP-N15 escrito en btz_description_22 | hijo Project PR-PRL3-MQP-N16 escrito en btz_description_23 | hijo Project PR-PRL3-MQP-N17 escrito en btz_description_24 | hijo Project PR-PRL3-MQP-N18 escrito en btz_description_25 | hijo Project PR-PRL3-MQP-N19 escrito en btz_description_26 | hijo Project PR-PRL3-MQP-N20 escrito en btz_description_27 | hijo Project PR-PRL3-MQP-N21 escrito en btz_description_28 | hijo Project PR-PRL3-MQP-N22 escrito en btz_description_29 | hijo Project PR-PRL3-LGC-ROSCAS escrito en btz_description_30 | hijo Project PR-PRL3-LGC-VENTILADORES escrito en btz_description_31 | hijo Project PR-PRL3-CHD-PTV3 escrito en btz_description_32 | hijo Project PR-PRL3-SIS-APT3 escrito en btz_description_33 | hijo Project PR-PRL3-VLV-VR1 escrito en btz_description_34,NO
