"nivel_btz","valor_btz","nombre_vista","nombre_filtro","archivo_png","estado","mensaje"
"03","AGUA","EXP_BTZ03_SAN_LORENZO_P10_P10_SRV_LGC_SERVICIOS_P10_SRV_LGC_TRATAMIENTO_AGUA","FILTRO_BTZ03_SAN_LORENZO_P10_P10_SRV_LGC_SERVICIOS_P10_SRV_LGC_TRATAMIENTO_AGUA","BTZ03_SAN_LORENZO_P10_P10_SRV_LGC_SERVICIOS_P10_SRV_LGC_TRATAMIENTO_AGUA.png","ok",""
"03","ACEITE","EXP_BTZ03_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_SLA_SALA_BMB_ACEITE","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_SLA_SALA_BMB_ACEITE","BTZ03_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_SLA_SALA_BMB_ACEITE.png","ok",""
"03","BARR","EXP_BTZ03_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_BBR_LGC_SECTOR_BAJO_BARR","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_BBR_LGC_SECTOR_BAJO_BARR","BTZ03_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_BBR_LGC_SECTOR_BAJO_BARR.png","ok",""
"03","ACEITE","EXP_BTZ03_SAN_LORENZO_TE_TE_ACT_SLA_SALA_BMB_OSL_TE_ACT_SLA_SALA_BMB_ACEITE","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ACT_SLA_SALA_BMB_OSL_TE_ACT_SLA_SALA_BMB_ACEITE","BTZ03_SAN_LORENZO_TE_TE_ACT_SLA_SALA_BMB_OSL_TE_ACT_SLA_SALA_BMB_ACEITE.png","ok",""
"04","TK402","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK402","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK402","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK402.png","ok",""
"04","TK403","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK403","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK403","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK403.png","ok",""
"04","SA00","EXP_BTZ04_SAN_LORENZO_PP_PP_PRL_LGC_PRELIMPIEZA_PP_PRL_LGC_SILOS_PP_PRL_SLO_SA00","FILTRO_BTZ04_SAN_LORENZO_PP_PP_PRL_LGC_PRELIMPIEZA_PP_PRL_LGC_SILOS_PP_PRL_SLO_SA00","BTZ04_SAN_LORENZO_PP_PP_PRL_LGC_PRELIMPIEZA_PP_PRL_LGC_SILOS_PP_PRL_SLO_SA00.png","ok",""
"04","TK2","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK2","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK2","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK2.png","ok",""
"04","TK1","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK1","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK1","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK1.png","ok",""
"04","TK12","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_ACT_TNQ_TK12","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_ACT_TNQ_TK12","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_ACT_TNQ_TK12.png","ok",""
"04","TK4","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK4","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK4","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK4.png","ok",""
"04","TK2","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK2","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK2","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK2.png","ok",""
"04","TK1","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK1","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK1","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK1.png","ok",""
"04","TK3","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK3","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK3","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK3.png","ok",""
"04","TK7","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK7","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK7","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK7.png","ok",""
"04","TK6","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK6","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK6","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK6.png","ok",""
"04","TK5","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK5","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK5","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_ACT_TNQ_TK5.png","ok",""
"04","TGR9","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR9","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR9","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR9.png","ok",""
"04","TGR11","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR11","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR11","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR11.png","ok",""
"04","TK8","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_LCT_TNQ_TK8","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_LCT_TNQ_TK8","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_TE_LCT_TNQ_TK8.png","ok",""
"04","TGR10","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR10","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR10","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR10.png","ok",""
"04","TGR12","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR12","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR12","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_GLC_LGC_TANQUES_TGR_TE_GLC_TNQ_TK_TGR12.png","ok",""
"04","TK401","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK401","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK401","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK401.png","ok",""
"04","TK400","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK400","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK400","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_BIO_TNQ_TK400.png","ok",""
"04","TK404","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK404","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK404","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK404.png","ok",""
"04","TK405","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK405","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK405","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_400_TE_FUEL_TNQ_TK405.png","ok",""
"04","TK11","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK11","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK11","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_ACT_LGC_TANQUES_ACEITE_OSL_TE_LCT_TNQ_TK11.png","ok",""
"04","BARR","EXP_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_BBR_LGC_SECTOR_BAJO_BARR_TE_ACT_SLA_SALA_BMB_BAJO_BARR","FILTRO_BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_BBR_LGC_SECTOR_BAJO_BARR_TE_ACT_SLA_SALA_BMB_BAJO_BARR","BTZ04_SAN_LORENZO_TE_TE_ACT_LGC_SECTOR_ACEITE_TE_BBR_LGC_SECTOR_BAJO_BARR_TE_ACT_SLA_SALA_BMB_BAJO_BARR.png","ok",""
"04","SR01","EXP_BTZ04_SAN_LORENZO_P10_P10_HRN_LGC_HARINA_P10_HRN_LGC_SEC_ROTATIVOS_P10_HRN_SRT_SR01","FILTRO_BTZ04_SAN_LORENZO_P10_P10_HRN_LGC_HARINA_P10_HRN_LGC_SEC_ROTATIVOS_P10_HRN_SRT_SR01","BTZ04_SAN_LORENZO_P10_P10_HRN_LGC_HARINA_P10_HRN_LGC_SEC_ROTATIVOS_P10_HRN_SRT_SR01.png","ok",""
"04","SR02","EXP_BTZ04_SAN_LORENZO_P10_P10_HRN_LGC_HARINA_P10_HRN_LGC_SEC_ROTATIVOS_P10_HRN_SRT_SR02","FILTRO_BTZ04_SAN_LORENZO_P10_P10_HRN_LGC_HARINA_P10_HRN_LGC_SEC_ROTATIVOS_P10_HRN_SRT_SR02","BTZ04_SAN_LORENZO_P10_P10_HRN_LGC_HARINA_P10_HRN_LGC_SEC_ROTATIVOS_P10_HRN_SRT_SR02.png","ok",""
