element_id,unique_id,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,estado_match,estado_confirmacion,observacion,limpiar_valores
373139,c0e94eee-2efb-4074-b595-adbb9aa5b956-0005b193,,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-CINTAS EMBARQUE,,TE-EMB-CCM-CCMP3,TE-EMB-CNT-CE1,TE-EMB-VLV-RNCE1,TE-EMB-CNT-CE2,TE-EMB-VLV-RNCE2,TE-EMB-CNT-CE3,TE-EMB-CNT-CE4,TE-EMB-VLV-RNCE4,TE-EMB-CNT-CE5,TE-EMB-VLV-RNCE5,TE-EMB-GLR-GCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-EMB-CCM-CCMP3 escrito en btz_description_05 (element_id=373139) | hijo Project TE-EMB-CNT-CE1 escrito en btz_description_06 (element_id=373139) | hijo Project TE-EMB-VLV-RNCE1 escrito en btz_description_07 (element_id=373139) | hijo Project TE-EMB-CNT-CE2 escrito en btz_description_08 (element_id=373139) | hijo Project TE-EMB-VLV-RNCE2 escrito en btz_description_09 (element_id=373139) | hijo Project TE-EMB-CNT-CE3 escrito en btz_description_10 (element_id=373139) | hijo Project TE-EMB-CNT-CE4 escrito en btz_description_11 (element_id=373139) | hijo Project TE-EMB-VLV-RNCE4 escrito en btz_description_12 (element_id=373139) | hijo Project TE-EMB-CNT-CE5 escrito en btz_description_13 (element_id=373139) | hijo Project TE-EMB-VLV-RNCE5 escrito en btz_description_14 (element_id=373139) | hijo Project TE-EMB-GLR-GCE escrito en btz_description_15 (element_id=373139),NO
153025,e873c32e-5e0c-4f36-b2a7-48d4917bce06-000255c1,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR ACCESO OSL,,TE-DDV-BLN-BALANZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-EXP-LGC-EXPEDICION ya existía en btz_description_02 | hijo Project TE-DDV-BLN-BALANZA escrito en btz_description_05 (element_id=153025),NO
153117,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002561d,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR ACCESO OSL,,TE-EXP-LGC-SECTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-EXP-LGC-SECTOR escrito en btz_description_05 (element_id=153117),NO
153162,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002564a,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR ACCESO OSL,,TE-EXP-BRR-BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-EXP-BRR-BARR escrito en btz_description_05 (element_id=153162),NO
200296,25d0f85d-57da-4cae-8ca2-9b682363407e-00030e68,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR ACCESO OSL,,TE-EXP-CBN-CAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-EXP-CBN-CAB escrito en btz_description_05 (element_id=200296),NO
246541,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c30d,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,TE-EXP-CMR-CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-EXP-CMR-CAM escrito en btz_description_05 (element_id=246541),NO
248505,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cab9,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,TE-PLY-BLN-OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-PLY-BLN-OSL escrito en btz_description_05 (element_id=248505),NO
249234,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cd92,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,TE-PLY-BLN-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-PLY-BLN-1 escrito en btz_description_05 (element_id=249234),NO
249243,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cd9b,,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,TE-PLY-BLN-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-PLY-BLN-2 escrito en btz_description_05 (element_id=249243),NO
238674,25d0f85d-57da-4cae-8ca2-9b682363407e-0003a452,,TE,TE-TDM-LGC-TORRE DE MANIPULEO,,,TE-TDM-LGC-TORRE,TE-TDM-BMB-BR2,TE-TDM-RSC-RFMTDM,TE-TDM-VLV-VBPB1,TE-TDM-LGC-CCM,TE-TDM-AIR-AIRTM2-2,TE-TDM-VLV-P61,TE-TDM-AIR-AIRTABLERO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-TDM-LGC-TORRE escrito en btz_description_05 (element_id=238674) | hijo Project TE-TDM-BMB-BR2 escrito en btz_description_06 (element_id=238674) | hijo Project TE-TDM-RSC-RFMTDM escrito en btz_description_07 (element_id=238674) | hijo Project TE-TDM-VLV-VBPB1 escrito en btz_description_08 (element_id=238674) | hijo Project TE-TDM-LGC-CCM escrito en btz_description_09 (element_id=238674) | hijo Project TE-TDM-AIR-AIRTM2-2 escrito en btz_description_10 (element_id=238674) | hijo Project TE-TDM-VLV-P61 escrito en btz_description_11 (element_id=238674) | hijo Project TE-TDM-AIR-AIRTABLERO escrito en btz_description_12 (element_id=238674),NO
346372,166708fd-8f1f-4231-bc3b-68b8d7570667-00054904,,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TE6-LGC-TORRE EL9,,TE-TDM-ASC-ASCENSOR,TE-TDM-BMB-BRPF,TE-TDM-VLV-VRBSFMTDM-2,TE-EMB-VLV-VPBE2,TE-TDM-CCM-CCMP0,TE-TDM-INCENDIO,TE-TDM-VLV-P62,TE-TDM-CMP-AC,TE-TE6-LGC-TORRE,TE-TE6-BRZ-BRFMEL9,TE-TE6-VLV-VR2TN1,TE-TE6-VLV-VR3CYC,TE-TE6-VNT-VLFMEL9,TE-TE6-MLC-MALC,TE-TE6-VLV-VG12,TE-TE6-VLV-VG22,TE-TE6-VLV-VG24,TE-TE6-VLV-VG26,TE-TE6-VLV-VG29,TE-TE6-MND-MLEL9,TE-TE6-VLV-VG14,TE-TE6-VLV-VG16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-TDM-ASC-ASCENSOR escrito en btz_description_05 (element_id=346372) | hijo Project TE-TDM-BMB-BRPF escrito en btz_description_06 (element_id=346372) | hijo Project TE-TDM-VLV-VRBSFMTDM-2 escrito en btz_description_07 (element_id=346372) | hijo Project TE-EMB-VLV-VPBE2 escrito en btz_description_08 (element_id=346372) | hijo Project TE-TDM-CCM-CCMP0 escrito en btz_description_09 (element_id=346372) | hijo Project TE-TDM-INCENDIO escrito en btz_description_10 (element_id=346372) | hijo Project TE-TDM-VLV-P62 escrito en btz_description_11 (element_id=346372) | hijo Project TE-TDM-CMP-AC escrito en btz_description_12 (element_id=346372) | hijo Project TE-TE6-LGC-TORRE escrito en btz_description_13 (element_id=346372) | hijo Project TE-TE6-BRZ-BRFMEL9 escrito en btz_description_14 (element_id=346372) | hijo Project TE-TE6-VLV-VR2TN1 escrito en btz_description_15 (element_id=346372) | hijo Project TE-TE6-VLV-VR3CYC escrito en btz_description_16 (element_id=346372) | hijo Project TE-TE6-VNT-VLFMEL9 escrito en btz_description_17 (element_id=346372) | hijo Project TE-TE6-MLC-MALC escrito en btz_description_18 (element_id=346372) | hijo Project TE-TE6-VLV-VG12 escrito en btz_description_19 (element_id=346372) | hijo Project TE-TE6-VLV-VG22 escrito en btz_description_20 (element_id=346372) | hijo Project TE-TE6-VLV-VG24 escrito en btz_description_21 (element_id=346372) | hijo Project TE-TE6-VLV-VG26 escrito en btz_description_22 (element_id=346372) | hijo Project TE-TE6-VLV-VG29 escrito en btz_description_23 (element_id=346372) | hijo Project TE-TE6-MND-MLEL9 escrito en btz_description_24 (element_id=346372) | hijo Project TE-TE6-VLV-VG14 escrito en btz_description_25 (element_id=346372) | hijo Project TE-TE6-VLV-VG16 escrito en btz_description_26 (element_id=346372),NO
373369,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b279,,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TE6-LGC-TORRE EL6,,TE-TDM-BMB-BATM1,TE-TDM-PUL-AIRE3,TE-TDM-VNT-VFMTDM,TE-TDM-VLV-VBPB2,TE-TDM-CMP-TM,TE-TDM-LGC-SIRENAS,TE-TDM-VLV-P72,TE-TE6-FLT-FMEL9,TE-TE6-RSC-RFMEL9,TE-TE6-FLT-CFINOS,TE-TE6-VLV-VRFMEL9,TE-TE6-VNT-VPFMEL9,TE-TE6-NOR-EL6,TE-TE6-VLV-VG21,TE-TE6-VLV-VG23,TE-TE6-VLV-VG25,TE-TE6-VLV-VG28,TE-TE6-NOR-EL9,TE-TE6-VLV-VG13,TE-TE6-VLV-VG15,TE-TE6-VLV-VG27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado,confirmado_auto,hijo Project TE-TDM-BMB-BATM1 escrito en btz_description_05 (element_id=373369) | hijo Project TE-TDM-PUL-AIRE3 escrito en btz_description_06 (element_id=373369) | hijo Project TE-TDM-VNT-VFMTDM escrito en btz_description_07 (element_id=373369) | hijo Project TE-TDM-VLV-VBPB2 escrito en btz_description_08 (element_id=373369) | hijo Project TE-TDM-CMP-TM escrito en btz_description_09 (element_id=373369) | hijo Project TE-TDM-LGC-SIRENAS escrito en btz_description_10 (element_id=373369) | hijo Project TE-TDM-VLV-P72 escrito en btz_description_11 (element_id=373369) | hijo Project TE-TE6-FLT-FMEL9 escrito en btz_description_12 (element_id=373369) | hijo Project TE-TE6-RSC-RFMEL9 escrito en btz_description_13 (element_id=373369) | hijo Project TE-TE6-FLT-CFINOS escrito en btz_description_14 (element_id=373369) | hijo Project TE-TE6-VLV-VRFMEL9 escrito en btz_description_15 (element_id=373369) | hijo Project TE-TE6-VNT-VPFMEL9 escrito en btz_description_16 (element_id=373369) | hijo Project TE-TE6-NOR-EL6 escrito en btz_description_17 (element_id=373369) | hijo Project TE-TE6-VLV-VG21 escrito en btz_description_18 (element_id=373369) | hijo Project TE-TE6-VLV-VG23 escrito en btz_description_19 (element_id=373369) | hijo Project TE-TE6-VLV-VG25 escrito en btz_description_20 (element_id=373369) | hijo Project TE-TE6-VLV-VG28 escrito en btz_description_21 (element_id=373369) | hijo Project TE-TE6-NOR-EL9 escrito en btz_description_22 (element_id=373369) | hijo Project TE-TE6-VLV-VG13 escrito en btz_description_23 (element_id=373369) | hijo Project TE-TE6-VLV-VG15 escrito en btz_description_24 (element_id=373369) | hijo Project TE-TE6-VLV-VG27 escrito en btz_description_25 (element_id=373369),NO
